"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume","MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (200,ma,0)","All Stops ‌ATR Trailing Stop‌ (21,3,points,n)","RSI ‌rsi‌ (14)"
"Wed Oct 12 2022 14:00:00 GMT+0530 (India Standard Time)","17085.70","17102.05","17085.70","17086.15","0","0","0","17043.38","17123.59","17100.38","59.26"
"Wed Oct 12 2022 14:05:00 GMT+0530 (India Standard Time)","17086.05","17086.05","17077.05","17085.20","-0.01","-0.01","0","17043.98","17123.65","17100.38","58.83"
"Wed Oct 12 2022 14:10:00 GMT+0530 (India Standard Time)","17085.75","17100.25","17085.75","17091.60","0.04","0.04","0","17045.30","17123.69","17100.38","60.86"
"Wed Oct 12 2022 14:15:00 GMT+0530 (India Standard Time)","17094.45","17113.50","17090.30","17102.35","0.06","0.06","0","17047.44","17123.80","17100.38","64.06"
"Wed Oct 12 2022 14:20:00 GMT+0530 (India Standard Time)","17102.85","17108.40","17095.20","17104.80","0.01","0.01","0","17049.39","17123.90","17045.17","64.77"
"Wed Oct 12 2022 14:25:00 GMT+0530 (India Standard Time)","17105.50","17114.00","17086.45","17094.60","-0.06","-0.06","0","17050.88","17123.93","17048.46","59.52"
"Wed Oct 12 2022 14:30:00 GMT+0530 (India Standard Time)","17094.05","17119.50","17091.70","17113.90","0.11","0.11","0","17052.40","17123.98","17048.46","65.26"
"Wed Oct 12 2022 14:35:00 GMT+0530 (India Standard Time)","17113.20","17118.85","17098.45","17105.75","-0.05","-0.05","0","17053.65","17123.97","17055.08","61.31"
"Wed Oct 12 2022 14:40:00 GMT+0530 (India Standard Time)","17105.95","17125.30","17104.25","17119.20","0.08","0.08","0","17055.65","17124.01","17055.08","65.07"
"Wed Oct 12 2022 14:45:00 GMT+0530 (India Standard Time)","17119.60","17123.50","17110.05","17114.55","-0.03","-0.03","0","17057.81","17124.13","17060.07","62.79"
"Wed Oct 12 2022 14:50:00 GMT+0530 (India Standard Time)","17113.50","17121.10","17110.10","17116.20","0.01","0.01","0","17059.97","17124.23","17060.07","63.28"
"Wed Oct 12 2022 14:55:00 GMT+0530 (India Standard Time)","17115.80","17124.25","17115.80","17122.65","0.04","0.04","0","17062.98","17124.35","17060.07","65.21"
"Wed Oct 12 2022 15:00:00 GMT+0530 (India Standard Time)","17125.25","17125.50","17101.85","17124.70","0.01","0.01","0","17066.20","17124.44","17067.12","65.83"
"Wed Oct 12 2022 15:05:00 GMT+0530 (India Standard Time)","17125.40","17141.65","17123.80","17132.75","0.05","0.05","0","17069.44","17124.55","17068.44","68.20"
"Wed Oct 12 2022 15:10:00 GMT+0530 (India Standard Time)","17133.05","17134.15","17118.80","17124.85","-0.05","-0.05","0","17072.23","17124.67","17076.62","63.54"
"Wed Oct 12 2022 15:15:00 GMT+0530 (India Standard Time)","17124.25","17125.50","17115.80","17122.30","-0.01","-0.01","0","17075.18","17124.70","17076.62","62.06"
"Wed Oct 12 2022 15:20:00 GMT+0530 (India Standard Time)","17122.45","17126.60","17118.90","17125.65","0.02","0.02","0","17077.80","17124.70","17076.62","63.27"
"Wed Oct 12 2022 15:25:00 GMT+0530 (India Standard Time)","17126.00","17132.75","17124.50","17129.05","0.02","0.02","0","17080.22","17124.74","17076.62","64.50"
"Thu Oct 13 2022 09:15:00 GMT+0530 (India Standard Time)","17087.35","17111.00","17080.00","17088.30","-0.24","-0.24","0","17081.62","17124.57","17077.49","44.98"
"Thu Oct 13 2022 09:20:00 GMT+0530 (India Standard Time)","17086.00","17102.20","17073.75","17099.00","0.06","0.06","0","17083.24","17124.44","17077.49","49.32"
"Thu Oct 13 2022 09:25:00 GMT+0530 (India Standard Time)","17098.20","17103.60","17077.10","17087.60","-0.07","-0.07","0","17084.80","17124.17","17077.49","45.23"
"Thu Oct 13 2022 09:30:00 GMT+0530 (India Standard Time)","17087.80","17102.65","17070.40","17084.70","-0.02","-0.02","0","17085.84","17123.87","17077.49","44.22"
"Thu Oct 13 2022 09:35:00 GMT+0530 (India Standard Time)","17085.05","17085.05","17065.30","17065.65","-0.11","-0.11","0","17086.09","17123.36","17077.49","38.22"
"Thu Oct 13 2022 09:40:00 GMT+0530 (India Standard Time)","17064.55","17069.35","17052.60","17062.45","-0.02","-0.02","0","17086.36","17122.83","17125.97","37.30"
"Thu Oct 13 2022 09:45:00 GMT+0530 (India Standard Time)","17062.70","17075.90","17055.25","17075.45","0.08","0.08","0","17087.03","17122.33","17122.29","43.25"
"Thu Oct 13 2022 09:50:00 GMT+0530 (India Standard Time)","17075.95","17076.10","17060.25","17062.95","-0.07","-0.07","0","17087.00","17121.69","17122.29","39.38"
"Thu Oct 13 2022 09:55:00 GMT+0530 (India Standard Time)","17062.55","17062.55","17048.10","17053.40","-0.06","-0.06","0","17086.40","17121.01","17122.29","36.68"
"Thu Oct 13 2022 10:00:00 GMT+0530 (India Standard Time)","17053.30","17065.55","17041.55","17054.15","0","0","0","17085.80","17120.24","17112.04","37.05"
"Thu Oct 13 2022 10:05:00 GMT+0530 (India Standard Time)","17053.55","17061.75","17043.85","17043.85","-0.06","-0.06","0","17084.68","17119.39","17112.04","34.13"
"Thu Oct 13 2022 10:10:00 GMT+0530 (India Standard Time)","17043.80","17043.80","17027.00","17029.05","-0.09","-0.09","0","17083.36","17118.41","17102.86","30.43"
"Thu Oct 13 2022 10:15:00 GMT+0530 (India Standard Time)","17029.85","17043.80","17019.55","17043.80","0.09","0.09","0","17082.32","17117.61","17087.66","37.69"
"Thu Oct 13 2022 10:20:00 GMT+0530 (India Standard Time)","17043.30","17043.35","17023.95","17023.95","-0.12","-0.12","0","17080.71","17116.65","17087.66","32.74"
"Thu Oct 13 2022 10:25:00 GMT+0530 (India Standard Time)","17021.55","17022.95","17011.45","17014.00","-0.06","-0.06","0","17079.41","17115.43","17083.25","30.57"
"Thu Oct 13 2022 10:30:00 GMT+0530 (India Standard Time)","17014.20","17015.85","16998.25","17002.15","-0.07","-0.07","0","17077.86","17114.14","17072.26","28.18"
"Thu Oct 13 2022 10:35:00 GMT+0530 (India Standard Time)","17001.85","17023.40","16996.85","17018.20","0.09","0.09","0","17076.79","17112.90","17060.15","35.54"
"Thu Oct 13 2022 10:40:00 GMT+0530 (India Standard Time)","17018.10","17027.85","17011.35","17026.20","0.05","0.05","0","17075.97","17111.72","17060.15","38.90"
"Thu Oct 13 2022 10:45:00 GMT+0530 (India Standard Time)","17026.30","17033.30","17022.65","17026.35","0","0","0","17074.86","17110.46","17060.15","38.96"
"Thu Oct 13 2022 10:50:00 GMT+0530 (India Standard Time)","17025.75","17026.30","17013.05","17016.75","-0.06","-0.06","0","17074.02","17109.20","17060.15","36.33"
"Thu Oct 13 2022 10:55:00 GMT+0530 (India Standard Time)","17017.90","17041.65","17016.00","17035.35","0.11","0.11","0","17073.52","17108.15","17060.15","44.19"
"Thu Oct 13 2022 11:00:00 GMT+0530 (India Standard Time)","17035.65","17038.80","17028.10","17036.00","0","0","0","17073.14","17107.07","17060.15","44.45"
"Thu Oct 13 2022 11:05:00 GMT+0530 (India Standard Time)","17035.55","17038.05","17027.10","17034.85","-0.01","-0.01","0","17072.88","17106.07","17060.15","44.06"
"Thu Oct 13 2022 11:10:00 GMT+0530 (India Standard Time)","17034.55","17038.50","17014.25","17014.25","-0.12","-0.12","0","17072.13","17104.99","17060.15","37.71"
"Thu Oct 13 2022 11:15:00 GMT+0530 (India Standard Time)","17014.10","17014.10","17001.25","17002.95","-0.07","-0.07","0","17071.02","17103.92","17060.15","34.74"
"Thu Oct 13 2022 11:20:00 GMT+0530 (India Standard Time)","17003.30","17004.45","16989.50","16995.60","-0.04","-0.04","0","17070.14","17102.85","17058.11","32.93"
"Thu Oct 13 2022 11:25:00 GMT+0530 (India Standard Time)","16996.00","17009.25","16990.60","17005.90","0.06","0.06","0","17069.00","17101.89","17050.27","37.83"
"Thu Oct 13 2022 11:30:00 GMT+0530 (India Standard Time)","17005.40","17007.75","16993.75","16999.40","-0.04","-0.04","0","17067.80","17100.87","17050.27","36.04"
"Thu Oct 13 2022 11:35:00 GMT+0530 (India Standard Time)","16998.80","17014.70","16998.00","17014.70","0.09","0.09","0","17067.10","17099.82","17050.27","42.88"
"Thu Oct 13 2022 11:40:00 GMT+0530 (India Standard Time)","17014.75","17016.55","16983.75","16989.40","-0.15","-0.15","0","17065.70","17098.76","17050.27","36.02"
"Thu Oct 13 2022 11:45:00 GMT+0530 (India Standard Time)","16988.95","16988.95","16973.05","16984.45","-0.03","-0.03","0","17063.86","17097.71","17045.45","34.84"
"Thu Oct 13 2022 11:50:00 GMT+0530 (India Standard Time)","16985.00","16985.00","16971.25","16976.00","-0.05","-0.05","0","17061.66","17096.73","17040.17","32.87"
"Thu Oct 13 2022 11:55:00 GMT+0530 (India Standard Time)","16975.10","16975.10","16959.45","16966.75","-0.05","-0.05","0","17059.27","17095.78","17031.03","30.82"
"Thu Oct 13 2022 12:00:00 GMT+0530 (India Standard Time)","16966.05","16977.55","16957.65","16977.05","0.06","0.06","0","17057.11","17094.90","17021.52","35.64"
"Thu Oct 13 2022 12:05:00 GMT+0530 (India Standard Time)","16976.70","16988.70","16975.85","16986.80","0.06","0.06","0","17055.01","17094.04","17021.52","39.91"
"Thu Oct 13 2022 12:10:00 GMT+0530 (India Standard Time)","16986.50","16996.30","16980.65","16995.05","0.05","0.05","0","17052.87","17093.11","17021.52","43.34"
"Thu Oct 13 2022 12:15:00 GMT+0530 (India Standard Time)","16995.85","17009.35","16993.55","17004.65","0.06","0.06","0","17050.87","17092.22","17021.52","47.12"
"Thu Oct 13 2022 12:20:00 GMT+0530 (India Standard Time)","17004.25","17018.15","17002.75","17013.80","0.05","0.05","0","17049.25","17091.30","17021.52","50.51"
"Thu Oct 13 2022 12:25:00 GMT+0530 (India Standard Time)","17013.65","17014.40","16997.30","16998.05","-0.09","-0.09","0","17046.93","17090.22","17021.52","45.15"
"Thu Oct 13 2022 12:30:00 GMT+0530 (India Standard Time)","16998.05","16998.05","16970.55","16978.35","-0.12","-0.12","0","17044.38","17089.03","17021.52","39.50"
"Thu Oct 13 2022 12:35:00 GMT+0530 (India Standard Time)","16978.30","17006.25","16968.80","17003.80","0.15","0.15","0","17042.08","17088.06","17021.52","48.47"
"Thu Oct 13 2022 12:40:00 GMT+0530 (India Standard Time)","17003.65","17013.55","16993.25","17011.30","0.04","0.04","0","17040.01","17087.00","17021.52","50.78"
"Thu Oct 13 2022 12:45:00 GMT+0530 (India Standard Time)","17012.25","17022.75","17008.30","17014.55","0.02","0.02","0","17037.98","17085.88","17021.52","51.79"
"Thu Oct 13 2022 12:50:00 GMT+0530 (India Standard Time)","17014.10","17022.70","17004.30","17014.05","0","0","0","17035.81","17084.79","17021.52","51.62"
"Thu Oct 13 2022 12:55:00 GMT+0530 (India Standard Time)","17013.60","17037.20","17012.50","17031.45","0.10","0.10","0","17033.94","17083.83","17021.52","57.07"
"Thu Oct 13 2022 13:00:00 GMT+0530 (India Standard Time)","17030.50","17034.95","17018.20","17022.65","-0.05","-0.05","0","17031.74","17082.80","16973.92","53.77"
"Thu Oct 13 2022 13:05:00 GMT+0530 (India Standard Time)","17022.40","17025.35","17007.95","17010.95","-0.07","-0.07","0","17029.46","17081.58","16973.92","49.66"
"Thu Oct 13 2022 13:10:00 GMT+0530 (India Standard Time)","17010.85","17027.85","17007.50","17021.35","0.06","0.06","0","17027.44","17080.47","16973.92","53.09"
"Thu Oct 13 2022 13:15:00 GMT+0530 (India Standard Time)","17020.85","17028.15","17011.00","17013.05","-0.05","-0.05","0","17025.19","17079.31","16973.92","50.15"
"Thu Oct 13 2022 13:20:00 GMT+0530 (India Standard Time)","17012.55","17022.60","17012.10","17019.55","0.04","0.04","0","17023.00","17078.15","16973.92","52.38"
"Thu Oct 13 2022 13:25:00 GMT+0530 (India Standard Time)","17019.80","17028.10","17010.90","17011.95","-0.04","-0.04","0","17021.47","17077.28","16973.92","49.59"
"Thu Oct 13 2022 13:30:00 GMT+0530 (India Standard Time)","17012.05","17019.70","16987.90","16989.40","-0.13","-0.13","0","17019.28","17076.28","16973.92","42.38"
"Thu Oct 13 2022 13:35:00 GMT+0530 (India Standard Time)","16989.45","17003.40","16984.90","16986.55","-0.02","-0.02","0","17017.26","17075.26","16973.92","41.56"
"Thu Oct 13 2022 13:40:00 GMT+0530 (India Standard Time)","16987.00","16998.30","16982.60","16992.95","0.04","0.04","0","17015.43","17074.30","16973.92","44.18"
"Thu Oct 13 2022 13:45:00 GMT+0530 (India Standard Time)","16992.55","17002.05","16991.90","16996.15","0.02","0.02","0","17014.04","17073.36","16973.92","45.49"
"Thu Oct 13 2022 13:50:00 GMT+0530 (India Standard Time)","16995.75","16998.75","16983.40","16994.55","-0.01","-0.01","0","17012.68","17072.39","16973.92","44.92"
"Thu Oct 13 2022 13:55:00 GMT+0530 (India Standard Time)","16994.80","17009.75","16988.95","17008.20","0.08","0.08","0","17011.33","17071.53","16973.92","50.61"
"Thu Oct 13 2022 14:00:00 GMT+0530 (India Standard Time)","17007.45","17020.00","17003.00","17012.05","0.02","0.02","0","17010.31","17070.82","16973.92","52.11"
"Thu Oct 13 2022 14:05:00 GMT+0530 (India Standard Time)","17012.10","17025.00","17011.05","17020.45","0.05","0.05","0","17009.66","17070.16","16973.92","55.30"
"Thu Oct 13 2022 14:10:00 GMT+0530 (India Standard Time)","17020.45","17030.90","17020.15","17023.65","0.02","0.02","0","17009.05","17069.46","16973.92","56.49"
"Thu Oct 13 2022 14:15:00 GMT+0530 (India Standard Time)","17023.25","17035.40","17020.35","17022.40","-0.01","-0.01","0","17008.62","17068.76","16973.92","55.87"
"Thu Oct 13 2022 14:20:00 GMT+0530 (India Standard Time)","17022.30","17038.70","17020.65","17038.70","0.10","0.10","0","17008.81","17068.08","16973.92","61.81"
"Thu Oct 13 2022 14:25:00 GMT+0530 (India Standard Time)","17038.80","17057.95","17038.80","17053.95","0.09","0.09","0","17009.01","17067.46","16985.52","66.37"
"Thu Oct 13 2022 14:30:00 GMT+0530 (India Standard Time)","17057.65","17064.90","17050.35","17056.05","0.01","0.01","0","17009.65","17066.96","17000.55","66.95"
"Thu Oct 13 2022 14:35:00 GMT+0530 (India Standard Time)","17056.20","17061.40","17046.75","17055.60","0","0","0","17010.49","17066.56","17003.12","66.68"
"Thu Oct 13 2022 14:40:00 GMT+0530 (India Standard Time)","17055.45","17074.90","17053.45","17074.90","0.11","0.11","0","17011.94","17066.30","17003.12","71.88"
"Thu Oct 13 2022 14:45:00 GMT+0530 (India Standard Time)","17074.85","17080.25","17060.25","17065.60","-0.05","-0.05","0","17012.89","17065.87","17021.83","66.50"
"Thu Oct 13 2022 14:50:00 GMT+0530 (India Standard Time)","17065.15","17068.50","17046.55","17050.10","-0.09","-0.09","0","17013.37","17065.30","17021.83","58.62"
"Thu Oct 13 2022 14:55:00 GMT+0530 (India Standard Time)","17048.90","17050.15","17032.25","17036.85","-0.08","-0.08","0","17013.58","17064.63","17021.83","52.86"
"Thu Oct 13 2022 15:00:00 GMT+0530 (India Standard Time)","17037.80","17041.05","16999.95","17007.00","-0.18","-0.18","0","17013.38","17063.88","17021.83","42.68"
"Thu Oct 13 2022 15:05:00 GMT+0530 (India Standard Time)","17007.55","17019.95","16992.15","17015.90","0.05","0.05","0","17012.99","17063.21","17064.28","46.02"
"Thu Oct 13 2022 15:10:00 GMT+0530 (India Standard Time)","17016.25","17018.65","17005.45","17017.85","0.01","0.01","0","17012.63","17062.55","17064.28","46.75"
"Thu Oct 13 2022 15:15:00 GMT+0530 (India Standard Time)","17016.95","17028.65","17014.35","17020.40","0.01","0.02","0","17012.34","17061.90","17064.28","47.75"
"Thu Oct 13 2022 15:20:00 GMT+0530 (India Standard Time)","17020.50","17024.35","17014.35","17023.70","0.02","0.02","0","17012.53","17061.26","17064.28","49.08"
"Thu Oct 13 2022 15:25:00 GMT+0530 (India Standard Time)","17023.90","17025.75","17011.10","17017.80","-0.03","-0.03","0","17012.83","17060.60","17064.28","46.78"
"Fri Oct 14 2022 09:15:00 GMT+0530 (India Standard Time)","17322.30","17328.65","17298.85","17312.55","1.73","1.73","0","17019.17","17061.33","17064.28","84.85"
"Fri Oct 14 2022 09:20:00 GMT+0530 (India Standard Time)","17314.25","17319.80","17278.10","17281.00","-0.18","-0.18","0","17024.67","17061.85","17215.68","78.39"
"Fri Oct 14 2022 09:25:00 GMT+0530 (India Standard Time)","17279.70","17293.15","17278.45","17291.40","0.06","0.06","0","17030.51","17062.39","17215.68","78.96"
"Fri Oct 14 2022 09:30:00 GMT+0530 (India Standard Time)","17289.60","17318.45","17289.60","17303.55","0.07","0.07","0","17036.29","17063.05","17215.68","79.63"
"Fri Oct 14 2022 09:35:00 GMT+0530 (India Standard Time)","17303.80","17311.70","17279.30","17287.50","-0.09","-0.09","0","17042.25","17063.58","17215.68","76.16"
"Fri Oct 14 2022 09:40:00 GMT+0530 (India Standard Time)","17284.25","17292.40","17268.40","17280.70","-0.04","-0.04","0","17048.17","17064.02","17215.68","74.67"
"Fri Oct 14 2022 09:45:00 GMT+0530 (India Standard Time)","17280.20","17299.25","17278.15","17287.65","0.04","0.04","0","17054.41","17064.50","17215.68","75.20"
"Fri Oct 14 2022 09:50:00 GMT+0530 (India Standard Time)","17286.55","17291.65","17277.90","17288.90","0.01","0.01","0","17060.85","17064.99","17215.68","75.30"
"Fri Oct 14 2022 09:55:00 GMT+0530 (India Standard Time)","17288.80","17296.60","17286.50","17295.95","0.04","0.04","0","17067.23","17065.43","17215.68","75.90"
"Fri Oct 14 2022 10:00:00 GMT+0530 (India Standard Time)","17296.40","17308.30","17293.50","17294.30","-0.01","-0.01","0","17073.38","17065.85","17215.68","75.44"
"Fri Oct 14 2022 10:05:00 GMT+0530 (India Standard Time)","17294.45","17307.85","17292.75","17305.60","0.07","0.07","0","17079.59","17066.37","17215.68","76.48"
"Fri Oct 14 2022 10:10:00 GMT+0530 (India Standard Time)","17305.65","17311.25","17292.60","17298.70","-0.04","-0.04","0","17085.47","17066.86","17222.15","74.40"
"Fri Oct 14 2022 10:15:00 GMT+0530 (India Standard Time)","17298.75","17308.50","17297.85","17298.45","0","0","0","17091.16","17067.47","17222.15","74.32"
"Fri Oct 14 2022 10:20:00 GMT+0530 (India Standard Time)","17298.35","17303.15","17287.10","17293.30","-0.03","-0.03","0","17097.07","17068.18","17222.15","72.62"
"Fri Oct 14 2022 10:25:00 GMT+0530 (India Standard Time)","17292.95","17293.75","17265.40","17268.75","-0.14","-0.14","0","17102.87","17068.83","17222.15","64.95"
"Fri Oct 14 2022 10:30:00 GMT+0530 (India Standard Time)","17269.80","17275.00","17259.70","17271.10","0.01","0.01","0","17108.22","17069.56","17222.15","65.33"
"Fri Oct 14 2022 10:35:00 GMT+0530 (India Standard Time)","17270.90","17271.95","17261.00","17265.15","-0.03","-0.03","0","17113.30","17070.32","17222.15","63.46"
"Fri Oct 14 2022 10:40:00 GMT+0530 (India Standard Time)","17265.15","17269.35","17252.00","17269.35","0.02","0.02","0","17118.39","17070.99","17222.15","64.24"
"Fri Oct 14 2022 10:45:00 GMT+0530 (India Standard Time)","17269.15","17281.40","17269.15","17278.35","0.05","0.05","0","17123.68","17071.74","17222.15","65.91"
"Fri Oct 14 2022 10:50:00 GMT+0530 (India Standard Time)","17280.60","17281.00","17274.35","17275.90","-0.01","-0.01","0","17128.57","17072.32","17222.15","65.02"
"Fri Oct 14 2022 10:55:00 GMT+0530 (India Standard Time)","17275.70","17288.30","17268.30","17285.65","0.06","0.06","0","17133.83","17073.04","17222.15","66.93"
"Fri Oct 14 2022 11:00:00 GMT+0530 (India Standard Time)","17285.25","17287.30","17274.05","17285.65","0","0","0","17139.32","17073.76","17222.15","66.93"
"Fri Oct 14 2022 11:05:00 GMT+0530 (India Standard Time)","17285.25","17291.90","17282.95","17291.10","0.03","0.03","0","17144.72","17074.59","17222.15","68.06"
"Fri Oct 14 2022 11:10:00 GMT+0530 (India Standard Time)","17289.95","17302.10","17289.85","17295.40","0.02","0.02","0","17150.36","17075.44","17225.32","68.97"
